敏感性变量,场景,敏感性变量取值,产品定价,新品定价,产品批发价,新品批发价,产品销售价,新品销售价,广告系数,企业利润,平台利润,消费者总效益,耗时
新品批发价,Q2,1.442713567839196,1.1,1.35,1.05,1.442713567839196,1.05,1.35,0.5,9686.36,973.44,39178.75,28.5773
新品批发价,Q2,1.4442211055276382,1.1,1.35,1.05,1.4442211055276382,1.05,1.35,0.5,9743.07,1001.23,39634.53,28.4947
新品批发价,Q2,1.4457286432160803,1.1,1.35,1.05,1.4457286432160803,1.05,1.35,0.5,9734.43,963.37,39563.67,29.0679
新品批发价,Q2,1.4472361809045227,1.1,1.35,1.05,1.4472361809045227,1.05,1.35,0.5,9766.83,971.72,39593.98,28.7655
新品批发价,Q2,1.4487437185929648,1.1,1.35,1.05,1.4487437185929648,1.05,1.35,0.5,9720.24,955.31,39546.72,28.4846
新品批发价,Q2,1.450251256281407,1.1,1.35,1.05,1.450251256281407,1.05,1.35,0.5,9736.06,987.89,39402.0,28.4066
新品批发价,Q2,1.4517587939698493,1.1,1.35,1.05,1.4517587939698493,1.05,1.35,0.5,9680.86,960.59,39334.75,28.6374
新品批发价,Q2,1.4532663316582914,1.1,1.35,1.05,1.4532663316582914,1.05,1.35,0.5,9684.09,962.46,39253.1,28.441
新品批发价,Q2,1.4547738693467336,1.1,1.35,1.05,1.4547738693467336,1.05,1.35,0.5,9702.17,958.08,39336.73,28.7338
新品批发价,Q2,1.456281407035176,1.1,1.35,1.05,1.456281407035176,1.05,1.35,0.5,9776.19,937.81,39522.59,28.6867
新品批发价,Q2,1.457788944723618,1.1,1.35,1.05,1.457788944723618,1.05,1.35,0.5,9762.45,933.95,39728.55,28.792
新品批发价,Q2,1.4592964824120602,1.1,1.35,1.05,1.4592964824120602,1.05,1.35,0.5,9701.38,959.02,38982.22,28.7085
新品批发价,Q2,1.4608040201005026,1.1,1.35,1.05,1.4608040201005026,1.05,1.35,0.5,9749.84,901.81,39222.9,28.6257
新品批发价,Q2,1.4623115577889447,1.1,1.35,1.05,1.4623115577889447,1.05,1.35,0.5,9762.84,909.41,39055.39,28.6406
新品批发价,Q2,1.4638190954773869,1.1,1.35,1.05,1.4638190954773869,1.05,1.35,0.5,9650.19,933.61,38883.67,28.5774
新品批发价,Q2,1.4653266331658292,1.1,1.35,1.05,1.4653266331658292,1.05,1.35,0.5,9720.02,929.33,39187.46,28.7662
新品批发价,Q2,1.4668341708542714,1.1,1.35,1.05,1.4668341708542714,1.05,1.35,0.5,9680.85,941.8,39188.98,28.7188
新品批发价,Q2,1.4683417085427135,1.1,1.35,1.05,1.4683417085427135,1.05,1.35,0.5,9771.01,931.94,39368.43,28.4566
新品批发价,Q2,1.4698492462311559,1.1,1.35,1.05,1.4698492462311559,1.05,1.35,0.5,9712.73,929.32,39082.86,28.6997
新品批发价,Q2,1.471356783919598,1.1,1.35,1.05,1.471356783919598,1.05,1.35,0.5,9837.5,878.25,39515.88,28.8436
新品批发价,Q2,1.4728643216080402,1.1,1.35,1.05,1.4728643216080402,1.05,1.35,0.5,9822.65,901.35,39626.22,29.0465
新品批发价,Q2,1.4743718592964825,1.1,1.35,1.05,1.4743718592964825,1.05,1.35,0.5,9912.24,894.21,39818.31,28.5785
新品批发价,Q2,1.4758793969849247,1.1,1.35,1.05,1.4758793969849247,1.05,1.35,0.5,9812.96,928.64,39693.88,28.7184
新品批发价,Q2,1.4773869346733668,1.1,1.35,1.05,1.4773869346733668,1.05,1.35,0.5,9851.03,883.52,39518.21,28.6441
新品批发价,Q2,1.4788944723618092,1.1,1.35,1.05,1.4788944723618092,1.05,1.35,0.5,9839.93,953.32,39826.39,28.4968
新品批发价,Q2,1.4804020100502513,1.1,1.35,1.05,1.4804020100502513,1.05,1.35,0.5,9827.02,912.18,39509.17,28.5785
新品批发价,Q2,1.4819095477386934,1.1,1.35,1.05,1.4819095477386934,1.05,1.35,0.5,9826.57,878.88,39439.69,28.6719
新品批发价,Q2,1.4834170854271358,1.1,1.35,1.05,1.4834170854271358,1.05,1.35,0.5,9786.49,903.81,39343.87,28.8749
新品批发价,Q2,1.484924623115578,1.1,1.35,1.05,1.484924623115578,1.05,1.35,0.5,9772.99,927.26,39622.99,28.8749
新品批发价,Q2,1.48643216080402,1.1,1.35,1.05,1.48643216080402,1.05,1.35,0.5,9803.21,854.09,39199.55,28.438
新品批发价,Q2,1.4879396984924624,1.1,1.35,1.05,1.4879396984924624,1.05,1.35,0.5,9793.58,889.37,39315.02,28.8277
新品批发价,Q2,1.4894472361809046,1.1,1.35,1.05,1.4894472361809046,1.05,1.35,0.5,9807.75,868.35,39557.81,28.6402
新品批发价,Q2,1.4909547738693467,1.1,1.35,1.05,1.4909547738693467,1.05,1.35,0.5,9850.52,814.98,39357.02,28.6872
新品批发价,Q2,1.492462311557789,1.1,1.35,1.05,1.492462311557789,1.05,1.35,0.5,9843.38,863.77,39225.18,28.7815
新品批发价,Q2,1.4939698492462312,1.1,1.35,1.05,1.4939698492462312,1.05,1.35,0.5,9809.06,864.79,39117.42,28.9044
新品批发价,Q2,1.4954773869346734,1.1,1.35,1.05,1.4954773869346734,1.05,1.35,0.5,9773.23,897.67,39405.63,28.5342
新品批发价,Q2,1.4969849246231155,1.1,1.35,1.05,1.4969849246231155,1.05,1.35,0.5,9840.42,862.38,39598.54,29.5936
新品批发价,Q2,1.4984924623115576,1.1,1.35,1.05,1.4984924623115576,1.05,1.35,0.5,9868.95,847.95,39462.36,30.6866
新品批发价,Q2,1.5,1.1,1.35,1.05,1.5,1.05,1.35,0.5,9831.48,883.37,39469.17,29.2818
新品批发价,Q3,1.2,1.15,1.425,1.125,1.2,1.125,1.425,0.75,10551.67,1742.06,43577.15,28.6248
新品批发价,Q3,1.201507537688442,1.15,1.425,1.125,1.201507537688442,1.125,1.425,0.75,10695.87,1646.31,43972.6,28.5152
新品批发价,Q3,1.2030150753768845,1.15,1.425,1.125,1.2030150753768845,1.125,1.425,0.75,10683.07,1667.01,43515.14,28.4599
新品批发价,Q3,1.2045226130653266,1.15,1.425,1.125,1.2045226130653266,1.125,1.425,0.75,10640.42,1656.53,43412.16,28.5875
新品批发价,Q3,1.2060301507537687,1.15,1.425,1.125,1.2060301507537687,1.125,1.425,0.75,10793.65,1704.85,44252.29,28.4843
新品批发价,Q3,1.207537688442211,1.15,1.425,1.125,1.207537688442211,1.125,1.425,0.75,10752.37,1673.96,44021.32,28.4214
新品批发价,Q3,1.2090452261306532,1.15,1.425,1.125,1.2090452261306532,1.125,1.425,0.75,10731.04,1659.51,43620.53,28.5942
新品批发价,Q3,1.2105527638190954,1.15,1.425,1.125,1.2105527638190954,1.125,1.425,0.75,10712.88,1658.6,43811.24,28.7026
新品批发价,Q3,1.2120603015075377,1.15,1.425,1.125,1.2120603015075377,1.125,1.425,0.75,10653.37,1658.43,43746.34,28.5934
新品批发价,Q3,1.2135678391959799,1.15,1.425,1.125,1.2135678391959799,1.125,1.425,0.75,10705.91,1630.49,43819.92,28.5625
新品批发价,Q3,1.215075376884422,1.15,1.425,1.125,1.215075376884422,1.125,1.425,0.75,10739.55,1653.43,43675.54,28.8136
新品批发价,Q3,1.2165829145728644,1.15,1.425,1.125,1.2165829145728644,1.125,1.425,0.75,10761.08,1658.49,44161.44,30.734
新品批发价,Q3,1.2180904522613065,1.15,1.425,1.125,1.2180904522613065,1.125,1.425,0.75,10638.61,1664.12,43704.89,28.5001
新品批发价,Q3,1.2195979899497487,1.15,1.425,1.125,1.2195979899497487,1.125,1.425,0.75,10698.02,1676.93,43613.92,28.2348
新品批发价,Q3,1.221105527638191,1.15,1.425,1.125,1.221105527638191,1.125,1.425,0.75,10675.86,1677.04,43567.75,28.4208
新品批发价,Q3,1.2226130653266332,1.15,1.425,1.125,1.2226130653266332,1.125,1.425,0.75,10701.95,1603.03,43576.9,28.3915
新品批发价,Q3,1.2241206030150753,1.15,1.425,1.125,1.2241206030150753,1.125,1.425,0.75,10746.17,1670.96,43930.78,28.3278
新品批发价,Q3,1.2256281407035174,1.15,1.425,1.125,1.2256281407035174,1.125,1.425,0.75,10717.64,1623.18,43638.15,28.6255
新品批发价,Q3,1.2271356783919598,1.15,1.425,1.125,1.2271356783919598,1.125,1.425,0.75,10740.39,1609.18,43466.21,28.3117
新品批发价,Q3,1.228643216080402,1.15,1.425,1.125,1.228643216080402,1.125,1.425,0.75,10627.47,1653.81,43687.52,28.5769
新品批发价,Q3,1.230150753768844,1.15,1.425,1.125,1.230150753768844,1.125,1.425,0.75,10698.6,1620.15,43781.36,28.6735
新品批发价,Q3,1.2316582914572864,1.15,1.425,1.125,1.2316582914572864,1.125,1.425,0.75,10666.02,1625.61,43810.32,28.2031
新品批发价,Q3,1.2331658291457286,1.15,1.425,1.125,1.2331658291457286,1.125,1.425,0.75,10724.18,1641.24,43889.4,28.4063
新品批发价,Q3,1.2346733668341707,1.15,1.425,1.125,1.2346733668341707,1.125,1.425,0.75,10693.69,1594.93,43368.02,28.3412
新品批发价,Q3,1.236180904522613,1.15,1.425,1.125,1.236180904522613,1.125,1.425,0.75,10773.73,1618.39,43802.21,28.424
新品批发价,Q3,1.2376884422110552,1.15,1.425,1.125,1.2376884422110552,1.125,1.425,0.75,10792.59,1610.29,43830.16,28.4391
新品批发价,Q3,1.2391959798994974,1.15,1.425,1.125,1.2391959798994974,1.125,1.425,0.75,10771.73,1646.29,43917.21,28.4053
新品批发价,Q3,1.2407035175879397,1.15,1.425,1.125,1.2407035175879397,1.125,1.425,0.75,10730.2,1619.37,43788.37,28.6006
新品批发价,Q3,1.2422110552763819,1.15,1.425,1.125,1.2422110552763819,1.125,1.425,0.75,10776.09,1583.18,43467.92,28.417
新品批发价,Q3,1.243718592964824,1.15,1.425,1.125,1.243718592964824,1.125,1.425,0.75,10778.63,1631.62,43614.06,28.6997
新品批发价,Q3,1.2452261306532664,1.15,1.425,1.125,1.2452261306532664,1.125,1.425,0.75,10828.36,1579.04,44173.56,28.2191
新品批发价,Q3,1.2467336683417085,1.15,1.425,1.125,1.2467336683417085,1.125,1.425,0.75,10780.23,1587.49,43851.5,28.3903
新品批发价,Q3,1.2482412060301507,1.15,1.425,1.125,1.2482412060301507,1.125,1.425,0.75,10705.75,1606.05,43786.05,28.2504
新品批发价,Q3,1.249748743718593,1.15,1.425,1.125,1.249748743718593,1.125,1.425,0.75,10798.1,1605.18,43901.08,28.4679
新品批发价,Q3,1.2512562814070352,1.15,1.425,1.125,1.2512562814070352,1.125,1.425,0.75,10801.49,1566.94,43927.9,28.4069
新品批发价,Q3,1.2527638190954773,1.15,1.425,1.125,1.2527638190954773,1.125,1.425,0.75,10786.99,1603.94,43776.52,29.2037
新品批发价,Q3,1.2542713567839197,1.15,1.425,1.125,1.2542713567839197,1.125,1.425,0.75,10781.88,1589.52,43885.82,28.5616
新品批发价,Q3,1.2557788944723618,1.15,1.425,1.125,1.2557788944723618,1.125,1.425,0.75,10789.6,1576.8,43872.78,28.4536
新品批发价,Q3,1.257286432160804,1.15,1.425,1.125,1.257286432160804,1.125,1.425,0.75,10734.13,1567.54,43735.98,28.5909
新品批发价,Q3,1.2587939698492463,1.15,1.425,1.125,1.2587939698492463,1.125,1.425,0.75,10811.55,1542.45,43997.89,28.6216
新品批发价,Q3,1.2603015075376884,1.15,1.425,1.125,1.2603015075376884,1.125,1.425,0.75,10781.28,1579.42,43765.02,28.3813
新品批发价,Q3,1.2618090452261306,1.15,1.425,1.125,1.2618090452261306,1.125,1.425,0.75,10790.74,1559.38,43603.36,28.5627
新品批发价,Q3,1.2633165829145727,1.15,1.425,1.125,1.2633165829145727,1.125,1.425,0.75,10733.31,1534.24,43330.27,28.2928
新品批发价,Q3,1.264824120603015,1.15,1.425,1.125,1.264824120603015,1.125,1.425,0.75,10820.14,1559.36,43769.42,28.332
新品批发价,Q3,1.2663316582914572,1.15,1.425,1.125,1.2663316582914572,1.125,1.425,0.75,10748.58,1536.97,43343.54,28.3744
新品批发价,Q3,1.2678391959798994,1.15,1.425,1.125,1.2678391959798994,1.125,1.425,0.75,10766.61,1523.74,43536.63,28.4375
新品批发价,Q3,1.2693467336683417,1.15,1.425,1.125,1.2693467336683417,1.125,1.425,0.75,10814.1,1539.55,43775.37,28.5004
新品批发价,Q3,1.2708542713567839,1.15,1.425,1.125,1.2708542713567839,1.125,1.425,0.75,10760.68,1522.02,43550.09,28.5936
新品批发价,Q3,1.272361809045226,1.15,1.425,1.125,1.272361809045226,1.125,1.425,0.75,10741.82,1521.35,43088.36,28.5624
新品批发价,Q3,1.2738693467336684,1.15,1.425,1.125,1.2738693467336684,1.125,1.425,0.75,10774.79,1547.24,43825.19,28.5794
新品批发价,Q3,1.2753768844221105,1.15,1.425,1.125,1.2753768844221105,1.125,1.425,0.75,10791.38,1566.44,43701.88,28.3582
新品批发价,Q3,1.2768844221105526,1.15,1.425,1.125,1.2768844221105526,1.125,1.425,0.75,10846.01,1535.81,44133.5,28.5468
新品批发价,Q3,1.278391959798995,1.15,1.425,1.125,1.278391959798995,1.125,1.425,0.75,10842.03,1528.4,43568.45,28.172
新品批发价,Q3,1.2798994974874371,1.15,1.425,1.125,1.2798994974874371,1.125,1.425,0.75,10829.96,1506.91,43498.8,28.5666
新品批发价,Q3,1.2814070351758793,1.15,1.425,1.125,1.2814070351758793,1.125,1.425,0.75,10807.84,1517.58,43558.83,28.4157
新品批发价,Q3,1.2829145728643216,1.15,1.425,1.125,1.2829145728643216,1.125,1.425,0.75,10912.21,1497.79,43986.47,28.5733
新品批发价,Q3,1.2844221105527638,1.15,1.425,1.125,1.2844221105527638,1.125,1.425,0.75,10880.0,1519.2,43865.95,28.6167
新品批发价,Q3,1.285929648241206,1.15,1.425,1.125,1.285929648241206,1.125,1.425,0.75,10834.96,1497.24,43382.49,28.2565
新品批发价,Q3,1.2874371859296483,1.15,1.425,1.125,1.2874371859296483,1.125,1.425,0.75,10853.41,1503.96,43865.67,28.3989
新品批发价,Q3,1.2889447236180904,1.15,1.425,1.125,1.2889447236180904,1.125,1.425,0.75,10791.03,1498.77,43214.98,28.3909
新品批发价,Q3,1.2904522613065326,1.15,1.425,1.125,1.2904522613065326,1.125,1.425,0.75,10843.5,1483.95,43682.72,28.5629
新品批发价,Q3,1.291959798994975,1.15,1.425,1.125,1.291959798994975,1.125,1.425,0.75,10868.27,1485.18,43638.56,28.3437
新品批发价,Q3,1.293467336683417,1.15,1.425,1.125,1.293467336683417,1.125,1.425,0.75,10874.72,1501.18,43939.77,28.2027
新品批发价,Q3,1.2949748743718592,1.15,1.425,1.125,1.2949748743718592,1.125,1.425,0.75,10920.99,1508.78,44148.2,28.4374
新品批发价,Q3,1.2964824120603016,1.15,1.425,1.125,1.2964824120603016,1.125,1.425,0.75,10832.27,1514.75,43832.89,28.3129
新品批发价,Q3,1.2979899497487437,1.15,1.425,1.125,1.2979899497487437,1.125,1.425,0.75,10896.19,1491.33,44157.22,28.5306
新品批发价,Q3,1.2994974874371858,1.15,1.425,1.125,1.2994974874371858,1.125,1.425,0.75,10919.7,1480.0,44024.39,28.6443
新品批发价,Q3,1.3010050251256282,1.15,1.425,1.125,1.3010050251256282,1.125,1.425,0.75,10943.1,1497.38,44264.14,28.6219
新品批发价,Q3,1.3025125628140704,1.15,1.425,1.125,1.3025125628140704,1.125,1.425,0.75,10786.46,1470.47,43471.07,28.406
新品批发价,Q3,1.3040201005025125,1.15,1.425,1.125,1.3040201005025125,1.125,1.425,0.75,10905.14,1477.71,43678.7,28.1877
新品批发价,Q3,1.3055276381909549,1.15,1.425,1.125,1.3055276381909549,1.125,1.425,0.75,10805.28,1476.22,43294.88,28.4691
新品批发价,Q3,1.307035175879397,1.15,1.425,1.125,1.307035175879397,1.125,1.425,0.75,10865.48,1473.75,43668.18,28.406
新品批发价,Q3,1.3085427135678391,1.15,1.425,1.125,1.3085427135678391,1.125,1.425,0.75,10904.5,1455.5,43398.99,28.6445
新品批发价,Q3,1.3100502512562813,1.15,1.425,1.125,1.3100502512562813,1.125,1.425,0.75,10939.47,1482.21,44221.73,28.4486
新品批发价,Q3,1.3115577889447236,1.15,1.425,1.125,1.3115577889447236,1.125,1.425,0.75,10919.33,1472.57,44098.23,28.2348
新品批发价,Q3,1.3130653266331658,1.15,1.425,1.125,1.3130653266331658,1.125,1.425,0.75,10855.07,1470.45,43455.91,28.6877
新品批发价,Q3,1.314572864321608,1.15,1.425,1.125,1.314572864321608,1.125,1.425,0.75,10811.58,1445.62,43070.75,28.1089
新品批发价,Q3,1.3160804020100503,1.15,1.425,1.125,1.3160804020100503,1.125,1.425,0.75,10955.59,1455.81,43772.07,28.4061
新品批发价,Q3,1.3175879396984924,1.15,1.425,1.125,1.3175879396984924,1.125,1.425,0.75,10885.27,1444.73,43588.37,28.3126
新品批发价,Q3,1.3190954773869346,1.15,1.425,1.125,1.3190954773869346,1.125,1.425,0.75,10921.15,1456.1,43982.63,28.6717
新品批发价,Q3,1.320603015075377,1.15,1.425,1.125,1.320603015075377,1.125,1.425,0.75,10958.73,1445.72,44171.32,28.6573
新品批发价,Q3,1.322110552763819,1.15,1.425,1.125,1.322110552763819,1.125,1.425,0.75,10950.19,1445.21,43993.54,28.4679
新品批发价,Q3,1.3236180904522612,1.15,1.425,1.125,1.3236180904522612,1.125,1.425,0.75,10879.11,1426.89,43509.51,28.3131
新品批发价,Q3,1.3251256281407036,1.15,1.425,1.125,1.3251256281407036,1.125,1.425,0.75,10945.46,1422.89,43931.05,28.4782
新品批发价,Q3,1.3266331658291457,1.15,1.425,1.125,1.3266331658291457,1.125,1.425,0.75,10841.99,1428.98,43160.71,28.3285
新品批发价,Q3,1.3281407035175878,1.15,1.425,1.125,1.3281407035175878,1.125,1.425,0.75,10939.39,1433.38,43900.72,28.7086
新品批发价,Q3,1.3296482412060302,1.15,1.425,1.125,1.3296482412060302,1.125,1.425,0.75,10914.34,1416.01,43867.61,28.4686
新品批发价,Q3,1.3311557788944723,1.15,1.425,1.125,1.3311557788944723,1.125,1.425,0.75,10975.79,1424.71,43939.49,28.5785
新品批发价,Q3,1.3326633165829145,1.15,1.425,1.125,1.3326633165829145,1.125,1.425,0.75,11002.63,1418.17,44007.28,28.3472
新品批发价,Q3,1.3341708542713568,1.15,1.425,1.125,1.3341708542713568,1.125,1.425,0.75,10952.23,1406.87,43914.38,28.5752
新品批发价,Q3,1.335678391959799,1.15,1.425,1.125,1.335678391959799,1.125,1.425,0.75,11078.89,1413.11,44107.26,28.2925
新品批发价,Q3,1.3371859296482411,1.15,1.425,1.125,1.3371859296482411,1.125,1.425,0.75,11018.37,1411.26,43975.37,28.4099
新品批发价,Q3,1.3386934673366835,1.15,1.425,1.125,1.3386934673366835,1.125,1.425,0.75,10926.62,1396.0,43534.11,28.5001
新品批发价,Q3,1.3402010050251256,1.15,1.425,1.125,1.3402010050251256,1.125,1.425,0.75,10962.61,1398.37,43953.12,28.532
新品批发价,Q3,1.3417085427135678,1.15,1.425,1.125,1.3417085427135678,1.125,1.425,0.75,11104.73,1406.12,44183.81,28.4366
新品批发价,Q3,1.34321608040201,1.15,1.425,1.125,1.34321608040201,1.125,1.425,0.75,10949.95,1393.0,43625.63,28.4723
新品批发价,Q3,1.3447236180904523,1.15,1.425,1.125,1.3447236180904523,1.125,1.425,0.75,11015.63,1394.35,44053.6,28.5377
新品批发价,Q3,1.3462311557788944,1.15,1.425,1.125,1.3462311557788944,1.125,1.425,0.75,10967.49,1389.31,43988.1,28.4124
新品批发价,Q3,1.3477386934673365,1.15,1.425,1.125,1.3477386934673365,1.125,1.425,0.75,11035.34,1393.24,44063.22,28.3617
新品批发价,Q3,1.349246231155779,1.15,1.425,1.125,1.349246231155779,1.125,1.425,0.75,10931.95,1370.77,43703.83,28.6875
新品批发价,Q3,1.350753768844221,1.15,1.425,1.125,1.350753768844221,1.125,1.425,0.75,10908.94,1375.61,43375.94,28.2223
新品批发价,Q3,1.3522613065326632,1.15,1.425,1.125,1.3522613065326632,1.125,1.425,0.75,10999.36,1382.09,44254.6,28.4466
新品批发价,Q3,1.3537688442211055,1.15,1.425,1.125,1.3537688442211055,1.125,1.425,0.75,10971.35,1360.15,43676.39,28.1563
新品批发价,Q3,1.3552763819095477,1.15,1.425,1.125,1.3552763819095477,1.125,1.425,0.75,10998.71,1374.89,43909.07,28.8051
新品批发价,Q3,1.3567839195979898,1.15,1.425,1.125,1.3567839195979898,1.125,1.425,0.75,10935.45,1354.4,43308.78,28.6538
新品批发价,Q3,1.3582914572864322,1.15,1.425,1.125,1.3582914572864322,1.125,1.425,0.75,10875.5,1346.9,43280.0,28.2446
新品批发价,Q3,1.3597989949748743,1.15,1.425,1.125,1.3597989949748743,1.125,1.425,0.75,11078.76,1375.24,44385.13,28.422
新品批发价,Q3,1.3613065326633165,1.15,1.425,1.125,1.3613065326633165,1.125,1.425,0.75,10992.27,1356.66,43564.97,31.5772
新品批发价,Q3,1.3628140703517588,1.15,1.425,1.125,1.3628140703517588,1.125,1.425,0.75,11047.81,1358.36,43876.89,32.5327
新品批发价,Q3,1.364321608040201,1.15,1.425,1.125,1.364321608040201,1.125,1.425,0.75,11080.38,1357.67,44145.98,34.9998
新品批发价,Q3,1.3658291457286431,1.15,1.425,1.125,1.3658291457286431,1.125,1.425,0.75,11056.43,1357.27,43957.12,33.4839
新品批发价,Q3,1.3673366834170855,1.15,1.425,1.125,1.3673366834170855,1.125,1.425,0.75,10998.5,1337.02,43447.55,32.5162
新品批发价,Q3,1.3688442211055276,1.15,1.425,1.125,1.3688442211055276,1.125,1.425,0.75,11109.6,1357.6,44036.6,32.2267
新品批发价,Q3,1.3703517587939698,1.15,1.425,1.125,1.3703517587939698,1.125,1.425,0.75,10940.91,1326.94,43399.45,31.6322
新品批发价,Q3,1.3718592964824121,1.15,1.425,1.125,1.3718592964824121,1.125,1.425,0.75,10969.89,1327.34,43466.63,30.8596
新品批发价,Q3,1.3733668341708543,1.15,1.425,1.125,1.3733668341708543,1.125,1.425,0.75,10979.94,1322.53,43240.36,28.6404
新品批发价,Q3,1.3748743718592964,1.15,1.425,1.125,1.3748743718592964,1.125,1.425,0.75,11111.03,1341.07,44071.92,28.5622
新品批发价,Q3,1.3763819095477388,1.15,1.425,1.125,1.3763819095477388,1.125,1.425,0.75,11007.74,1323.68,43775.63,28.4533
新品批发价,Q3,1.377889447236181,1.15,1.425,1.125,1.377889447236181,1.125,1.425,0.75,11111.92,1327.8,44057.65,28.6095
新品批发价,Q3,1.379396984924623,1.15,1.425,1.125,1.379396984924623,1.125,1.425,0.75,11121.07,1332.23,44395.01,28.5935
新品批发价,Q3,1.3809045226130654,1.15,1.425,1.125,1.3809045226130654,1.125,1.425,0.75,10991.14,1307.53,43685.86,28.6566
新品批发价,Q3,1.3824120603015075,1.15,1.425,1.125,1.3824120603015075,1.125,1.425,0.75,11061.96,1313.44,43686.97,28.5625
新品批发价,Q3,1.3839195979899497,1.15,1.425,1.125,1.3839195979899497,1.125,1.425,0.75,10998.53,1299.97,43560.01,28.4844
新品批发价,Q3,1.385427135678392,1.15,1.425,1.125,1.385427135678392,1.125,1.425,0.75,11009.33,1299.94,43546.34,28.6123
新品批发价,Q3,1.3869346733668342,1.15,1.425,1.125,1.3869346733668342,1.125,1.425,0.75,11014.27,1299.75,43520.06,28.4339
新品批发价,Q3,1.3884422110552763,1.15,1.425,1.125,1.3884422110552763,1.125,1.425,0.75,11098.34,1304.76,43603.69,28.5943
新品批发价,Q3,1.3899497487437187,1.15,1.425,1.125,1.3899497487437187,1.125,1.425,0.75,10998.09,1286.91,43794.29,28.3597
新品批发价,Q3,1.3914572864321608,1.15,1.425,1.125,1.3914572864321608,1.125,1.425,0.75,11089.44,1294.38,43751.09,28.5623
新品批发价,Q3,1.392964824120603,1.15,1.425,1.125,1.392964824120603,1.125,1.425,0.75,11143.2,1295.47,44080.11,28.7027
新品批发价,Q3,1.394472361809045,1.15,1.425,1.125,1.394472361809045,1.125,1.425,0.75,11073.2,1285.08,43861.65,28.4265
新品批发价,Q3,1.3959798994974875,1.15,1.425,1.125,1.3959798994974875,1.125,1.425,0.75,11117.98,1287.57,43831.71,28.2454
新品批发价,Q3,1.3974874371859296,1.15,1.425,1.125,1.3974874371859296,1.125,1.425,0.75,11025.16,1277.91,43257.36,28.5938
新品批发价,Q3,1.398994974874372,1.15,1.425,1.125,1.398994974874372,1.125,1.425,0.75,11106.96,1279.64,43706.45,28.5467
新品批发价,Q3,1.400502512562814,1.15,1.425,1.125,1.400502512562814,1.125,1.425,0.75,11079.83,1265.49,43728.23,28.5474
新品批发价,Q3,1.4020100502512562,1.15,1.425,1.125,1.4020100502512562,1.125,1.425,0.75,11014.73,1255.34,43124.65,28.3906
新品批发价,Q3,1.4035175879396986,1.15,1.425,1.125,1.4035175879396986,1.125,1.425,0.75,11133.52,1271.03,43629.61,28.5187
新品批发价,Q3,1.4050251256281407,1.15,1.425,1.125,1.4050251256281407,1.125,1.425,0.75,11077.81,1255.69,43497.95,29.0909
新品批发价,Q3,1.4065326633165829,1.15,1.425,1.125,1.4065326633165829,1.125,1.425,0.75,11139.58,1264.15,43905.45,28.6556
新品批发价,Q3,1.408040201005025,1.15,1.425,1.125,1.408040201005025,1.125,1.425,0.75,11055.03,1245.27,43408.53,28.3903
